********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 M03\E1 24 M03 GA\E1 24 M03 DWS M00.fccp
Collected: 2024/08/17 14:46:11
"Report Created: 2024/10/22 14:22:44"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2647.7500,4.4502,4.5550,4.5044
2648.6499,4.4493,4.5555,4.5042
2649.5500,4.4479,4.5558,4.5044
2650.4500,4.4499,4.5558,4.5050
2651.3501,4.4482,4.5555,4.5046
2652.2500,4.4484,4.5564,4.5047
2653.1001,4.4479,4.5561,4.5051
2653.9500,4.4510,4.5561,4.5047
2654.8501,4.4476,4.5567,4.5048
2655.7500,4.4502,4.5564,4.5048
2656.6499,4.4473,4.5570,4.5049
2657.5500,4.4479,4.5567,4.5049
2658.4500,4.4493,4.5570,4.5049
2659.3501,4.4479,4.5561,4.5046
2660.2500,4.4458,4.5558,4.5043
2661.1499,4.4476,4.5567,4.5043
2662.0500,4.4461,4.5561,4.5040
2662.9500,4.4476,4.5567,4.5043
2663.8501,4.4464,4.5564,4.5042
2664.7500,4.4484,4.5567,4.5043
2665.6499,4.4458,4.5570,4.5042
2666.5500,4.4458,4.5573,4.5043
2667.4500,4.4467,4.5570,4.5044
2668.3501,4.4464,4.5573,4.5045
2669.2500,4.4476,4.5573,4.5045
2670.1001,4.4461,4.5573,4.5049
2670.9500,4.4467,4.5584,4.5050
2671.8501,4.4467,4.5578,4.5051
2672.7500,4.4467,4.5581,4.5052
2673.6499,4.4461,4.5587,4.5054
2674.5500,4.4467,4.5584,4.5055
2675.4500,4.4444,4.5581,4.5053
2676.3501,4.4458,4.5584,4.5052
2677.2500,4.4441,4.5578,4.5049
2678.1499,4.4461,4.5587,4.5050
2679.0500,4.4464,4.5596,4.5050
2679.9500,4.4476,4.5590,4.5054
2680.8501,4.4447,4.5590,4.5049
2681.7500,4.4447,4.5590,4.5047
2682.6499,4.4438,4.5584,4.5050
2683.5000,4.4458,4.5587,4.5050
2684.3501,4.4450,4.5584,4.5050
2685.2500,4.4467,4.5581,4.5051
2686.1499,4.4467,4.5590,4.5046
2687.0500,4.4453,4.5584,4.5046
2687.9500,4.4447,4.5581,4.5047
2688.8501,4.4470,4.5581,4.5051
2689.7500,4.4453,4.5584,4.5047
2690.6499,4.4453,4.5578,4.5045
2691.5500,4.4453,4.5581,4.5043
2692.3999,4.4447,4.5581,4.5046
2693.3000,4.4461,4.5581,4.5046
2694.2002,4.4479,4.5584,4.5052
2695.0500,4.4482,4.5590,4.5054
2695.9500,4.4470,4.5604,4.5057
2696.8501,4.4473,4.5596,4.5061
2697.7500,4.4479,4.5610,4.5067
2698.6499,4.4487,4.5616,4.5072
2699.5500,4.4479,4.5625,4.5068
2700.4500,4.4482,4.5604,4.5066
2701.3501,4.4467,4.5604,4.5058
2702.2500,4.4473,4.5581,4.5045
2703.1499,4.4482,4.5581,4.5046
2704.0500,4.4453,4.5576,4.5042
2704.9500,4.4473,4.5593,4.5053
2705.8501,4.4476,4.5596,4.5056
2706.7500,4.4458,4.5587,4.5051
2707.6499,4.4453,4.5581,4.5049
2708.5500,4.4456,4.5593,4.5051
2709.4500,4.4461,4.5593,4.5052
2710.3501,4.4458,4.5581,4.5049
2711.2500,4.4461,4.5590,4.5050
2712.1499,4.4464,4.5587,4.5050
2713.0000,4.4464,4.5590,4.5051
2713.8999,4.4453,4.5593,4.5049
2714.7998,4.4473,4.5601,4.5050
2715.6499,4.4458,4.5584,4.5049
2716.5500,4.4470,4.5581,4.5051
2717.4500,4.4470,4.5581,4.5053
2718.3501,4.4464,4.5578,4.5053
2719.2500,4.4467,4.5581,4.5056
2720.1499,4.4482,4.5587,4.5060
2721.0500,4.4479,4.5590,4.5062
2721.9500,4.4490,4.5590,4.5070
2722.8501,4.4490,4.5596,4.5069
